Manager     : Starting ensemble at: 2023-08-23 09:15:21.324
Worker     4: sim_id    98: sim Time: 4.681 Start: 2023-08-23 09:40:07.575 End: 2023-08-23 09:40:12.256 Status: Not set
Worker     5: sim_id    94: sim Time: 92.311 Start: 2023-08-23 09:38:46.303 End: 2023-08-23 09:40:18.614 Status: Not set
Worker     3: sim_id    96: sim Time: 86.276 Start: 2023-08-23 09:39:43.729 End: 2023-08-23 09:41:10.005 Status: Not set
Worker     6: sim_id    97: sim Time: 113.485 Start: 2023-08-23 09:40:04.979 End: 2023-08-23 09:41:58.464 Status: Not set
Worker     2: sim_id    95: sim Time: 161.546 Start: 2023-08-23 09:39:20.978 End: 2023-08-23 09:42:02.524 Status: Not set
Worker     4: sim_id    99: sim Time: 164.533 Start: 2023-08-23 09:40:12.257 End: 2023-08-23 09:42:56.790 Status: Not set
Worker     6: sim_id   104: sim Time: 14.303 Start: 2023-08-23 09:42:58.645 End: 2023-08-23 09:43:12.948 Status: Not set
Worker     5: sim_id   103: sim Time: 18.502 Start: 2023-08-23 09:42:58.647 End: 2023-08-23 09:43:17.149 Status: Not set
Worker     5: sim_id   106: sim Time: 2.934 Start: 2023-08-23 09:43:17.150 End: 2023-08-23 09:43:20.084 Status: Not set
Worker     6: sim_id   105: sim Time: 27.042 Start: 2023-08-23 09:43:12.949 End: 2023-08-23 09:43:39.991 Status: Not set
Worker     3: sim_id   101: sim Time: 46.100 Start: 2023-08-23 09:42:58.646 End: 2023-08-23 09:43:44.746 Status: Not set
Worker     4: sim_id   102: sim Time: 46.281 Start: 2023-08-23 09:42:58.645 End: 2023-08-23 09:43:44.926 Status: Not set
Worker     2: sim_id   100: sim Time: 55.765 Start: 2023-08-23 09:42:58.645 End: 2023-08-23 09:43:54.410 Status: Not set
Worker     4: sim_id   109: sim Time: 2.631 Start: 2023-08-23 09:43:56.462 End: 2023-08-23 09:43:59.093 Status: Not set
Worker     3: sim_id   108: sim Time: 28.829 Start: 2023-08-23 09:43:56.462 End: 2023-08-23 09:44:25.291 Status: Not set
Worker     5: sim_id   110: sim Time: 29.206 Start: 2023-08-23 09:43:56.462 End: 2023-08-23 09:44:25.668 Status: Not set
Worker     6: sim_id   111: sim Time: 36.309 Start: 2023-08-23 09:43:56.462 End: 2023-08-23 09:44:32.771 Status: Not set
Worker     3: sim_id   113: sim Time: 20.159 Start: 2023-08-23 09:44:25.293 End: 2023-08-23 09:44:45.452 Status: Not set
Worker     2: sim_id   107: sim Time: 54.198 Start: 2023-08-23 09:43:56.462 End: 2023-08-23 09:44:50.660 Status: Not set
Worker     4: sim_id   112: sim Time: 110.474 Start: 2023-08-23 09:43:59.094 End: 2023-08-23 09:45:49.568 Status: Not set
Worker     3: sim_id   115: sim Time: 71.094 Start: 2023-08-23 09:45:51.632 End: 2023-08-23 09:47:02.726 Status: Not set
Worker     3: sim_id   119: sim Time: 54.443 Start: 2023-08-23 09:47:02.749 End: 2023-08-23 09:47:57.192 Status: Not set
Worker     5: sim_id   117: sim Time: 133.209 Start: 2023-08-23 09:45:51.632 End: 2023-08-23 09:48:04.841 Status: Not set
Worker     6: sim_id   118: sim Time: 163.524 Start: 2023-08-23 09:45:51.633 End: 2023-08-23 09:48:35.157 Status: Not set
Worker     4: sim_id   116: sim Time: 221.738 Start: 2023-08-23 09:45:51.632 End: 2023-08-23 09:49:33.370 Status: Not set
Worker     3: sim_id   120: sim Time: 104.147 Start: 2023-08-23 09:47:57.206 End: 2023-08-23 09:49:41.353 Status: Not set
Worker     2: sim_id   114: sim Time: 382.323 Start: 2023-08-23 09:45:51.632 End: 2023-08-23 09:52:13.955 Status: Not set
Worker     2: sim_id   121: sim Time: 43.513 Start: 2023-08-23 09:52:20.738 End: 2023-08-23 09:53:04.251 Status: Not set
Worker     3: sim_id   122: sim Time: 79.209 Start: 2023-08-23 09:52:20.746 End: 2023-08-23 09:53:39.955 Status: Not set
Worker     4: sim_id   123: sim Time: 95.924 Start: 2023-08-23 09:52:20.740 End: 2023-08-23 09:53:56.664 Status: Not set
Worker     2: sim_id   126: sim Time: 55.447 Start: 2023-08-23 09:53:04.274 End: 2023-08-23 09:53:59.721 Status: Not set
Worker     6: sim_id   125: sim Time: 139.811 Start: 2023-08-23 09:52:20.780 End: 2023-08-23 09:54:40.591 Status: Not set
Worker     5: sim_id   124: sim Time: 165.105 Start: 2023-08-23 09:52:20.750 End: 2023-08-23 09:55:05.855 Status: Not set
Worker     3: sim_id   127: sim Time: 107.565 Start: 2023-08-23 09:53:39.969 End: 2023-08-23 09:55:27.534 Status: Not set
Worker     2: sim_id   128: sim Time: 62.074 Start: 2023-08-23 09:55:36.393 End: 2023-08-23 09:56:38.467 Status: Not set
Worker     6: sim_id   132: sim Time: 100.980 Start: 2023-08-23 09:55:36.392 End: 2023-08-23 09:57:17.372 Status: Not set
Worker     3: sim_id   129: sim Time: 113.062 Start: 2023-08-23 09:55:36.383 End: 2023-08-23 09:57:29.445 Status: Not set
Worker     2: sim_id   133: sim Time: 178.183 Start: 2023-08-23 09:56:38.480 End: 2023-08-23 09:59:36.663 Status: Not set
Worker     6: sim_id   134: sim Time: 153.131 Start: 2023-08-23 09:57:17.384 End: 2023-08-23 09:59:50.515 Status: Not set
Worker     4: sim_id   130: sim Time: 256.600 Start: 2023-08-23 09:55:36.381 End: 2023-08-23 09:59:52.981 Status: Not set
Worker     5: sim_id   131: sim Time: 491.427 Start: 2023-08-23 09:55:36.386 End: 2023-08-23 10:03:47.813 Status: Not set
Worker     3: sim_id   136: sim Time: 71.065 Start: 2023-08-23 10:03:55.252 End: 2023-08-23 10:05:06.317 Status: Not set
Worker     5: sim_id   138: sim Time: 105.405 Start: 2023-08-23 10:03:55.247 End: 2023-08-23 10:05:40.652 Status: Not set
Worker     2: sim_id   135: sim Time: 152.191 Start: 2023-08-23 10:03:55.256 End: 2023-08-23 10:06:27.447 Status: Not set
Worker     3: sim_id   140: sim Time: 87.835 Start: 2023-08-23 10:05:06.330 End: 2023-08-23 10:06:34.165 Status: Not set
Worker     6: sim_id   139: sim Time: 251.412 Start: 2023-08-23 10:03:55.246 End: 2023-08-23 10:08:06.658 Status: Not set
Worker     4: sim_id   137: sim Time: 285.141 Start: 2023-08-23 10:03:55.247 End: 2023-08-23 10:08:40.388 Status: Not set
Worker     5: sim_id   141: sim Time: 338.556 Start: 2023-08-23 10:05:40.665 End: 2023-08-23 10:11:19.221 Status: Not set
Worker     3: sim_id   143: sim Time: 109.495 Start: 2023-08-23 10:11:27.344 End: 2023-08-23 10:13:16.839 Status: Not set
Worker     4: sim_id   144: sim Time: 175.809 Start: 2023-08-23 10:11:27.343 End: 2023-08-23 10:14:23.152 Status: Not set
Worker     5: sim_id   145: sim Time: 198.776 Start: 2023-08-23 10:11:27.341 End: 2023-08-23 10:14:46.117 Status: Not set
Worker     2: sim_id   142: sim Time: 204.308 Start: 2023-08-23 10:11:27.363 End: 2023-08-23 10:14:51.671 Status: Not set
Worker     4: sim_id   148: sim Time: 35.487 Start: 2023-08-23 10:14:23.193 End: 2023-08-23 10:14:58.680 Status: Not set
Worker     3: sim_id   147: sim Time: 174.842 Start: 2023-08-23 10:13:16.869 End: 2023-08-23 10:16:11.711 Status: Not set
Worker     6: sim_id   146: sim Time: 286.249 Start: 2023-08-23 10:11:27.352 End: 2023-08-23 10:16:13.601 Status: Not set
Worker     4: sim_id   151: sim Time: 19.688 Start: 2023-08-23 10:16:15.274 End: 2023-08-23 10:16:34.962 Status: Not set
Worker     5: sim_id   152: sim Time: 45.056 Start: 2023-08-23 10:16:15.275 End: 2023-08-23 10:17:00.331 Status: Not set
Worker     6: sim_id   153: sim Time: 48.031 Start: 2023-08-23 10:16:15.274 End: 2023-08-23 10:17:03.305 Status: Not set
Worker     3: sim_id   150: sim Time: 50.420 Start: 2023-08-23 10:16:15.273 End: 2023-08-23 10:17:05.693 Status: Not set
Worker     4: sim_id   154: sim Time: 44.403 Start: 2023-08-23 10:16:34.963 End: 2023-08-23 10:17:19.366 Status: Not set
Worker     5: sim_id   155: sim Time: 28.018 Start: 2023-08-23 10:17:00.333 End: 2023-08-23 10:17:28.351 Status: Not set
Worker     2: sim_id   149: sim Time: 105.158 Start: 2023-08-23 10:16:15.274 End: 2023-08-23 10:18:00.432 Status: Not set
Worker     3: sim_id   157: sim Time: 69.190 Start: 2023-08-23 10:18:03.353 End: 2023-08-23 10:19:12.543 Status: Not set
Worker     4: sim_id   158: sim Time: 76.945 Start: 2023-08-23 10:18:03.353 End: 2023-08-23 10:19:20.298 Status: Not set
Worker     4: sim_id   162: sim Time: 26.837 Start: 2023-08-23 10:19:20.301 End: 2023-08-23 10:19:47.138 Status: Not set
Worker     6: sim_id   160: sim Time: 112.107 Start: 2023-08-23 10:18:03.353 End: 2023-08-23 10:19:55.460 Status: Not set
Worker     5: sim_id   159: sim Time: 115.737 Start: 2023-08-23 10:18:03.353 End: 2023-08-23 10:19:59.090 Status: Not set
Worker     3: sim_id   161: sim Time: 60.662 Start: 2023-08-23 10:19:12.549 End: 2023-08-23 10:20:13.211 Status: Not set
Worker     2: sim_id   156: sim Time: 158.747 Start: 2023-08-23 10:18:03.351 End: 2023-08-23 10:20:42.098 Status: Not set
Worker     6: sim_id   167: sim Time: 40.442 Start: 2023-08-23 10:20:44.921 End: 2023-08-23 10:21:25.363 Status: Not set
Worker     5: sim_id   166: sim Time: 52.281 Start: 2023-08-23 10:20:44.922 End: 2023-08-23 10:21:37.203 Status: Not set
Worker     4: sim_id   165: sim Time: 56.936 Start: 2023-08-23 10:20:44.921 End: 2023-08-23 10:21:41.857 Status: Not set
Worker     2: sim_id   163: sim Time: 65.363 Start: 2023-08-23 10:20:44.919 End: 2023-08-23 10:21:50.282 Status: Not set
Worker     3: sim_id   164: sim Time: 121.610 Start: 2023-08-23 10:20:44.920 End: 2023-08-23 10:22:46.530 Status: Not set
Worker     6: sim_id   168: sim Time: 86.990 Start: 2023-08-23 10:21:25.366 End: 2023-08-23 10:22:52.356 Status: Not set
Worker     5: sim_id   169: sim Time: 87.810 Start: 2023-08-23 10:21:37.205 End: 2023-08-23 10:23:05.015 Status: Not set
Worker     2: sim_id   170: sim Time: 8.359 Start: 2023-08-23 10:23:08.221 End: 2023-08-23 10:23:16.580 Status: Not set
Worker     3: sim_id   171: sim Time: 36.041 Start: 2023-08-23 10:23:08.218 End: 2023-08-23 10:23:44.259 Status: Not set
Worker     5: sim_id   173: sim Time: 39.675 Start: 2023-08-23 10:23:08.218 End: 2023-08-23 10:23:47.893 Status: Not set
Worker     6: sim_id   174: sim Time: 51.291 Start: 2023-08-23 10:23:08.219 End: 2023-08-23 10:23:59.510 Status: Not set
Worker     3: sim_id   176: sim Time: 36.867 Start: 2023-08-23 10:23:44.262 End: 2023-08-23 10:24:21.129 Status: Not set
Worker     4: sim_id   172: sim Time: 74.057 Start: 2023-08-23 10:23:08.218 End: 2023-08-23 10:24:22.275 Status: Not set
Worker     2: sim_id   175: sim Time: 88.370 Start: 2023-08-23 10:23:16.583 End: 2023-08-23 10:24:44.953 Status: Not set
Worker     6: sim_id   181: sim Time: 58.075 Start: 2023-08-23 10:24:47.428 End: 2023-08-23 10:25:45.503 Status: Not set
Worker     5: sim_id   180: sim Time: 63.591 Start: 2023-08-23 10:24:47.428 End: 2023-08-23 10:25:51.019 Status: Not set
Worker     4: sim_id   179: sim Time: 78.861 Start: 2023-08-23 10:24:47.427 End: 2023-08-23 10:26:06.288 Status: Not set
Worker     5: sim_id   183: sim Time: 29.601 Start: 2023-08-23 10:25:51.020 End: 2023-08-23 10:26:20.621 Status: Not set
